Read_Name	Origin_Gene	Mapped_Gene
Read14750	PKD1P5	PKD1P2
Read44121	PKD1P1	PKD1P1
Read18145	PKD1P4	PKD1P4
Read39122	PKD1	PKD1
Read71294	PKD1P2	PKD1P2
Read76826	PKD1P3	PKD1P3
Read67896	PKD1P3	PKD1P3
Read72495	PKD1P1	PKD1P1
Read74001	PKD1P1	PKD1P5
Read16746	PKD1P5	PKD1P3
Read45085	PKD1P3	PKD1P3
Read96827	PKD1P3	PKD1P3
Read3489	PKD1P4	PKD1P3
Read84734	PKD1P6	PKD1P6
Read20236	PKD1P6	PKD1P6
Read41307	PKD1P3	PKD1
Read78529	PKD1P6	PKD1P6
Read22525	PKD1P3	PKD1P3
Read10067	PKD1P2	PKD1P1
Read68255	PKD1P2	PKD1P2
Read84741	PKD1P2	PKD1P2
Read76365	PKD1P5	PKD1P5
Read48470	PKD1	PKD1
Read74896	PKD1P4	PKD1P6
Read58736	PKD1P2	PKD1P2
Read4685	PKD1	PKD1
Read11929	PKD1P4	PKD1P2
Read7510	PKD1P1	PKD1P5
Read28976	PKD1P1	PKD1P5
Read48336	PKD1P4	PKD1P2
Read58847	PKD1P2	PKD1P5
Read73589	PKD1	PKD1
Read77912	PKD1P2	PKD1P2
Read14398	PKD1P3	PKD1P3
Read3142	PKD1P4	PKD1P2
Read28544	PKD1P1	PKD1P1
Read94710	PKD1P2	PKD1P2
Read26716	PKD1P3	PKD1P1
Read47045	PKD1P4	PKD1P4
Read77438	PKD1P4	PKD1P4
Read77067	PKD1P3	PKD1P3
Read67104	PKD1P1	PKD1P3
Read85637	PKD1P2	PKD1P2
Read69539	PKD1P2	PKD1P2
Read37859	PKD1P6	PKD1P6
Read36781	PKD1	PKD1
Read97289	PKD1P6	PKD1P6
Read66905	PKD1P6	PKD1P6
Read3528	PKD1P1	PKD1P5
Read61860	PKD1P4	PKD1P4
Read20060	PKD1	PKD1
Read38262	PKD1P4	PKD1P4
Read53536	PKD1P1	PKD1P3
Read67870	PKD1P3	PKD1P3
Read86639	PKD1P2	PKD1P5
Read22948	PKD1P6	PKD1P6
Read95079	PKD1P2	PKD1P5
Read78000	PKD1P3	PKD1P3
Read72191	PKD1	PKD1
Read42399	PKD1P2	PKD1P5
Read13152	PKD1P6	PKD1P6
Read52205	PKD1P2	PKD1P2
Read44669	PKD1P1	PKD1P1
Read530	PKD1P4	PKD1P5
Read39125	PKD1P4	PKD1P1
Read85287	PKD1P4	PKD1P4
Read38023	PKD1P4	PKD1P4
Read49479	PKD1P4	PKD1P5
Read50316	PKD1P2	PKD1P2
Read1107	PKD1	PKD1
Read41065	PKD1P3	PKD1P4
Read54598	PKD1P2	PKD1P2
Read22080	PKD1P1	PKD1P1
Read52202	PKD1P3	PKD1P3
Read26322	PKD1	PKD1
Read37773	PKD1	PKD1
Read38100	PKD1P4	PKD1P4
Read25854	PKD1P4	PKD1P4
Read40837	PKD1P2	PKD1P5
Read85126	PKD1	PKD1
Read50958	PKD1P3	PKD1P3
Read89143	PKD1P1	PKD1P1
Read49121	PKD1P5	PKD1P5
Read66856	PKD1P6	PKD1P6
Read50523	PKD1P5	PKD1P2
Read6955	PKD1P2	PKD1P4
Read64043	PKD1P6	PKD1P6
Read51474	PKD1P3	PKD1P3
Read48663	PKD1P6	PKD1P3
Read78928	PKD1P4	PKD1P3
Read60473	PKD1	PKD1
Read16338	PKD1P4	PKD1P4
Read12636	PKD1P5	PKD1P3
Read40142	PKD1P6	PKD1P6
Read94647	PKD1P5	PKD1P5
Read60208	PKD1P5	PKD1P5
Read74332	PKD1P5	PKD1P5
Read85791	PKD1	PKD1
Read25567	PKD1P6	PKD1P6
Read66419	PKD1P6	PKD1P6
Read92301	PKD1P4	PKD1P4
Read58710	PKD1P6	PKD1P6
Read39857	PKD1P4	PKD1P4
Read49762	PKD1P4	PKD1P4
Read59378	PKD1	PKD1
Read90507	PKD1P2	PKD1P2
Read38872	PKD1P5	PKD1P1
Read22583	PKD1P5	PKD1P1
Read74514	PKD1P3	PKD1P3
Read90953	PKD1	PKD1
Read39565	PKD1P6	PKD1P6
Read52123	PKD1P3	PKD1P3
Read25152	PKD1P1	PKD1P3
Read6689	PKD1P1	PKD1P5
Read38921	PKD1P4	PKD1P3
Read50060	PKD1P6	PKD1P6
Read22808	PKD1P3	PKD1P3
Read61042	PKD1P1	PKD1P1
Read4408	PKD1P5	PKD1P5
Read29026	PKD1P2	PKD1P2
Read27830	PKD1P6	PKD1P6
Read18654	PKD1	PKD1
Read88539	PKD1	PKD1
Read95470	PKD1P1	PKD1P1
Read41755	PKD1P6	PKD1P6
Read64749	PKD1P4	PKD1P4
Read60715	PKD1P6	PKD1P6
Read61258	PKD1P6	PKD1P6
Read82587	PKD1P1	PKD1P5
Read52803	PKD1P5	PKD1P3
Read67387	PKD1P6	PKD1P6
Read27744	PKD1P4	PKD1P4
Read7158	PKD1	PKD1
Read14927	PKD1P6	PKD1P6
Read21286	PKD1	PKD1
Read98450	PKD1P6	PKD1P6
Read15082	PKD1P4	PKD1P2
Read7171	PKD1P2	PKD1P4
Read19465	PKD1P4	PKD1P2
Read45938	PKD1P1	PKD1P4
Read99501	PKD1P1	PKD1P1
Read29106	PKD1P1	PKD1P3
Read15394	PKD1	PKD1
Read6557	PKD1P1	PKD1P1
Read44164	PKD1P3	PKD1P5
Read15258	PKD1P4	PKD1P2
Read90775	PKD1P1	PKD1P1
Read92478	PKD1	PKD1
Read79023	PKD1P3	PKD1P3
Read24672	PKD1P3	PKD1P3
Read19629	PKD1P5	PKD1P1
Read70761	PKD1P5	PKD1P5
Read15431	PKD1P2	PKD1P1
Read14342	PKD1P2	PKD1P2
Read32120	PKD1P2	PKD1P5
Read34549	PKD1P5	PKD1P4
Read19972	PKD1P4	PKD1P4
Read6700	PKD1P2	PKD1P2
Read45275	PKD1P5	PKD1P5
Read5681	PKD1P4	PKD1P4
Read51760	PKD1P6	PKD1P6
Read5659	PKD1P3	PKD1P5
Read74376	PKD1P3	PKD1P3
Read25201	PKD1P1	PKD1P5
Read28908	PKD1P1	PKD1P1
Read54183	PKD1P5	PKD1P6
Read29402	PKD1P5	PKD1P5
Read95554	PKD1P1	PKD1P2
Read32466	PKD1P6	PKD1P6
Read84110	PKD1P4	PKD1P1
Read34633	PKD1	PKD1P6
Read98228	PKD1P2	PKD1P5
Read72227	PKD1	PKD1
Read2918	PKD1	PKD1
Read92022	PKD1P1	PKD1P1
Read94081	PKD1P5	PKD1P1
Read81276	PKD1P5	PKD1P1
Read41270	PKD1P6	PKD1P6
Read49802	PKD1P5	PKD1P5
Read30550	PKD1P4	PKD1P1
Read75407	PKD1P3	PKD1P3
Read68803	PKD1P4	PKD1P4
Read84997	PKD1P1	PKD1P1
Read15375	PKD1P3	PKD1P3
Read61485	PKD1P3	PKD1P3
Read13418	PKD1P6	PKD1P6
Read21922	PKD1P6	PKD1P6
Read37095	PKD1	PKD1
Read9081	PKD1P5	PKD1P2
Read94763	PKD1P3	PKD1P3
Read54126	PKD1P3	PKD1P3
Read38756	PKD1P1	PKD1P4
Read5108	PKD1P4	PKD1P4
Read41099	PKD1	PKD1
Read71450	PKD1	PKD1
Read18039	PKD1P2	PKD1P4
Read79395	PKD1	PKD1
Read99506	PKD1P5	PKD1P1
Read73593	PKD1	PKD1
Read43979	PKD1P6	PKD1P6
Read12112	PKD1	PKD1
Read91834	PKD1P4	PKD1P2
Read19773	PKD1P4	PKD1P2
Read56284	PKD1P5	PKD1P1
Read21429	PKD1	PKD1
Read92927	PKD1P3	PKD1P3
Read21851	PKD1P5	PKD1P5
Read63772	PKD1P4	PKD1P2
Read65542	PKD1	PKD1
Read87478	PKD1	PKD1
Read96005	PKD1P3	PKD1P1
Read8760	PKD1P2	PKD1P2
Read2066	PKD1P3	PKD1P1
Read47642	PKD1P6	PKD1P6
Read73661	PKD1P4	PKD1P4
Read42580	PKD1P3	PKD1P1
Read6406	PKD1P6	PKD1P6
Read13323	PKD1P6	PKD1P6
Read48857	PKD1P6	PKD1P2
Read89210	PKD1P4	PKD1P1
Read22233	PKD1P1	PKD1P1
Read31040	PKD1P1	PKD1P1
Read36106	PKD1P1	PKD1P1
Read2910	PKD1P1	PKD1P1
Read61241	PKD1P6	PKD1P6
Read54923	PKD1P1	PKD1P5
Read66776	PKD1P5	PKD1P5
Read79796	PKD1	PKD1
Read80861	PKD1P5	PKD1P6
Read40055	PKD1P5	PKD1P5
Read260	PKD1P1	PKD1P1
Read49930	PKD1P4	PKD1P1
Read80783	PKD1P1	PKD1P5
Read91538	PKD1P6	PKD1P6
Read11683	PKD1P4	PKD1P1
Read22174	PKD1	PKD1
Read6723	PKD1P1	PKD1P1
Read91613	PKD1	PKD1
Read95646	PKD1P4	PKD1P4
Read7202	PKD1	PKD1
Read71593	PKD1P4	PKD1P1
Read63128	PKD1	PKD1
Read87340	PKD1P5	PKD1P5
Read38901	PKD1	PKD1
Read93460	PKD1P6	PKD1P6
Read46789	PKD1P6	PKD1P6
Read21447	PKD1	PKD1
Read70510	PKD1P2	PKD1P2
Read80988	PKD1	PKD1
Read41377	PKD1P6	PKD1P1
Read68577	PKD1P2	PKD1P2
Read33832	PKD1	PKD1
Read52156	PKD1P2	PKD1P4
Read87557	PKD1P2	PKD1P2
Read32125	PKD1P1	PKD1P3
Read97364	PKD1P5	PKD1P1
Read15367	PKD1P6	PKD1P6
Read86644	PKD1P4	PKD1P4
Read55130	PKD1P6	PKD1P6
Read47478	PKD1P5	PKD1P5
Read72460	PKD1P3	PKD1P3
Read51861	PKD1P3	PKD1P3
Read50568	PKD1	PKD1
Read54807	PKD1	PKD1
Read78871	PKD1P6	PKD1P6
Read3159	PKD1P4	PKD1P4
Read12017	PKD1P5	PKD1P5
Read35171	PKD1P1	PKD1P3
Read54069	PKD1P3	PKD1P3
Read18854	PKD1P3	PKD1P3
Read45247	PKD1P5	PKD1P5
Read82370	PKD1P6	PKD1P6
Read15173	PKD1P1	PKD1P6
Read49017	PKD1P1	PKD1P3
Read13118	PKD1P2	PKD1P6
Read51774	PKD1P1	PKD1P3
Read35583	PKD1P6	PKD1P6
Read65110	PKD1P2	PKD1P2
Read8877	PKD1P2	PKD1P3
Read32664	PKD1P3	PKD1P4
Read46298	PKD1P4	PKD1P4
Read93994	PKD1P1	PKD1P5
Read53472	PKD1P5	PKD1P5
Read61715	PKD1	PKD1
Read38363	PKD1P5	PKD1P5
Read96541	PKD1	PKD1
Read62120	PKD1P4	PKD1P2
Read39123	PKD1P4	PKD1P2
Read99145	PKD1P6	PKD1P3
Read92124	PKD1P4	PKD1P2
Read22178	PKD1P1	PKD1P1
Read90974	PKD1P4	PKD1P4
Read61295	PKD1P2	PKD1P1
Read49426	PKD1P2	PKD1P5
Read2205	PKD1P6	PKD1P6
Read54133	PKD1P3	PKD1P4
Read97956	PKD1P2	PKD1P2
Read53950	PKD1P2	PKD1P2
Read53679	PKD1P6	PKD1P6
Read94485	PKD1P2	PKD1P2
Read7648	PKD1P3	PKD1P2
Read39616	PKD1P5	PKD1P4
Read94428	PKD1P6	PKD1P6
Read94533	PKD1P4	PKD1P3
Read86143	PKD1P4	PKD1P5
Read67201	PKD1P1	PKD1P1
Read43834	PKD1P3	PKD1P5
Read72911	PKD1P4	PKD1P1
Read23809	PKD1P5	PKD1P5
Read72149	PKD1P3	PKD1P3
Read77274	PKD1P5	PKD1P5
Read98857	PKD1P1	PKD1P3
Read70437	PKD1	PKD1
Read38052	PKD1P6	PKD1P6
Read28610	PKD1	PKD1
Read99002	PKD1	PKD1
Read20268	PKD1P1	PKD1P4
Read16433	PKD1P5	PKD1P5
Read99355	PKD1P4	PKD1P2
Read3871	PKD1P1	PKD1P3
Read40998	PKD1P6	PKD1P6
Read61167	PKD1	PKD1
Read88869	PKD1P3	PKD1P5
Read94060	PKD1P2	PKD1P3
Read74200	PKD1P6	PKD1P6
Read86512	PKD1P4	PKD1P4
Read92355	PKD1	PKD1
Read49968	PKD1P4	PKD1P4
Read51414	PKD1P1	PKD1P1
Read37283	PKD1P1	PKD1P5
Read8879	PKD1P4	PKD1P1
Read62329	PKD1P3	PKD1P3
Read19908	PKD1	PKD1
Read14939	PKD1P4	PKD1P3
Read45533	PKD1P3	PKD1P3
Read64469	PKD1P2	PKD1P2
Read78610	PKD1P5	PKD1P5
Read54939	PKD1P4	PKD1P4
Read80762	PKD1P1	PKD1P1
Read21481	PKD1P1	PKD1P1
Read70370	PKD1P3	PKD1P3
Read93595	PKD1P3	PKD1P3
Read5175	PKD1P5	PKD1P5
Read12797	PKD1P2	PKD1P2
Read75938	PKD1P5	PKD1P1
Read52499	PKD1	PKD1
Read4039	PKD1	PKD1
Read52028	PKD1P4	PKD1P2
Read16118	PKD1	PKD1
Read11651	PKD1P3	PKD1P3
Read32709	PKD1P1	PKD1P1
Read92601	PKD1P5	PKD1P5
Read25735	PKD1P5	PKD1P5
Read88078	PKD1	PKD1
Read98341	PKD1P4	PKD1P4
Read14652	PKD1P5	PKD1P5
Read77135	PKD1	PKD1
Read11253	PKD1P3	PKD1P6
Read19930	PKD1P1	PKD1P5
Read25782	PKD1P2	PKD1P2
Read78236	PKD1P6	PKD1P6
Read32879	PKD1P4	PKD1
Read88968	PKD1P3	PKD1P3
Read86789	PKD1	PKD1
Read98074	PKD1P4	PKD1P4
Read8167	PKD1P4	PKD1P4
Read8913	PKD1P4	PKD1P4
Read58725	PKD1P5	PKD1P5
Read25413	PKD1P2	PKD1P2
Read44776	PKD1P1	PKD1P1
Read49982	PKD1P6	PKD1P6
Read90131	PKD1P3	PKD1P3
Read69346	PKD1P6	PKD1P1
Read99333	PKD1P3	PKD1P3
Read59956	PKD1P6	PKD1P6
Read62778	PKD1P3	PKD1P1
Read65301	PKD1P4	PKD1P3
Read83407	PKD1P2	PKD1P5
Read32969	PKD1P6	PKD1P6
Read57080	PKD1P2	PKD1P2
Read35696	PKD1P5	PKD1P5
Read6969	PKD1P5	PKD1P5
Read30453	PKD1P5	PKD1P5
Read33680	PKD1P5	PKD1P5
Read49352	PKD1P5	PKD1P5
Read97523	PKD1P1	PKD1P5
Read1635	PKD1P5	PKD1P5
Read47697	PKD1P4	PKD1P4
Read67325	PKD1P2	PKD1P2
Read89550	PKD1P2	PKD1P5
Read43497	PKD1	PKD1
Read93436	PKD1P2	PKD1P2
Read48415	PKD1P4	PKD1P4
Read66167	PKD1P5	PKD1P4
Read81004	PKD1P3	PKD1P2
Read29974	PKD1P6	PKD1P6
Read96777	PKD1P3	PKD1P6
Read41110	PKD1	PKD1
Read35232	PKD1P5	PKD1P3
Read40707	PKD1	PKD1
Read76291	PKD1	PKD1
Read91790	PKD1P1	PKD1P4
Read9839	PKD1P5	PKD1P1
Read3929	PKD1	PKD1
Read34722	PKD1	PKD1
Read9883	PKD1P2	PKD1P2
Read21925	PKD1P3	PKD1P1
Read39477	PKD1P2	PKD1P2
Read57240	PKD1P3	PKD1P3
Read16606	PKD1P4	PKD1P1
Read62453	PKD1P1	PKD1P6
Read70515	PKD1P5	PKD1P5
Read38603	PKD1P5	PKD1P5
Read84649	PKD1P1	PKD1P3
Read83808	PKD1P2	PKD1P2
Read70772	PKD1P4	PKD1P2
Read58871	PKD1P3	PKD1P5
Read71038	PKD1P6	PKD1P6
Read17185	PKD1P3	PKD1P3
Read71887	PKD1P2	PKD1P2
Read2238	PKD1P4	PKD1P4
Read45704	PKD1P3	PKD1P3
Read3031	PKD1P6	PKD1P6
Read61672	PKD1P3	PKD1P3
Read10577	PKD1P4	PKD1P2
Read71835	PKD1P2	PKD1P2
Read1831	PKD1P2	PKD1P5
Read21202	PKD1P3	PKD1P3
Read50812	PKD1	PKD1
Read44301	PKD1P5	PKD1P3
Read66299	PKD1P4	PKD1P4
Read95328	PKD1P2	PKD1P5
Read34893	PKD1P1	PKD1P1
Read30024	PKD1P2	PKD1P2
Read66522	PKD1P4	PKD1P3
Read72780	PKD1	PKD1
Read89786	PKD1P6	PKD1P6
Read23999	PKD1P5	PKD1P1
Read37377	PKD1P4	PKD1P5
Read5068	PKD1P5	PKD1P5
Read40194	PKD1P3	PKD1P3
Read27315	PKD1P4	PKD1P5
Read85049	PKD1P4	PKD1P3
Read53986	PKD1P3	PKD1P3
Read52070	PKD1	PKD1
Read71903	PKD1P5	PKD1P6
Read28328	PKD1P1	PKD1P5
Read38717	PKD1P1	PKD1P4
Read34418	PKD1P5	PKD1P5
Read44152	PKD1P3	PKD1P3
Read90423	PKD1P4	PKD1P4
Read93557	PKD1P6	PKD1P6
Read15629	PKD1P6	PKD1P6
Read15727	PKD1P4	PKD1P4
Read45394	PKD1P2	PKD1P4
Read97383	PKD1P4	PKD1P4
Read57891	PKD1P2	PKD1P5
Read49350	PKD1P1	PKD1P1
Read78492	PKD1P4	PKD1P1
Read17337	PKD1P6	PKD1P6
Read37256	PKD1P3	PKD1P3
Read83219	PKD1	PKD1
Read19270	PKD1P4	PKD1P4
Read85452	PKD1	PKD1
Read2668	PKD1P5	PKD1P5
Read82643	PKD1P5	PKD1P5
Read87354	PKD1	PKD1
Read60668	PKD1	PKD1
Read12275	PKD1P4	PKD1P4
Read35472	PKD1P5	PKD1P5
Read35884	PKD1	PKD1
Read61031	PKD1P6	PKD1P6
Read89457	PKD1P1	PKD1P5
Read6517	PKD1P3	PKD1P5
Read55230	PKD1P1	PKD1P2
Read78039	PKD1P2	PKD1P5
Read52358	PKD1P5	PKD1P5
Read33710	PKD1P5	PKD1P1
Read51419	PKD1	PKD1
Read21075	PKD1P1	PKD1P3
Read7655	PKD1	PKD1
Read97714	PKD1	PKD1
Read80161	PKD1P2	PKD1P2
Read68301	PKD1P4	PKD1P4
Read87991	PKD1P6	PKD1P1
Read1616	PKD1P1	PKD1P1
Read73091	PKD1P5	PKD1P5
Read7252	PKD1P6	PKD1P6
Read61457	PKD1P3	PKD1P5
Read3945	PKD1P2	PKD1P2
Read37812	PKD1P4	PKD1P2
Read68203	PKD1P1	PKD1P1
Read82930	PKD1P4	PKD1P2
Read25603	PKD1P5	PKD1P5
Read60716	PKD1P1	PKD1P1
Read73803	PKD1P2	PKD1P6
Read15224	PKD1P1	PKD1P5
Read17115	PKD1P6	PKD1P6
Read69305	PKD1P1	PKD1P5
Read97704	PKD1P6	PKD1P6
Read70666	PKD1P2	PKD1P4
Read52184	PKD1P2	PKD1P2
Read29739	PKD1P3	PKD1P1
Read6661	PKD1P4	PKD1P5
Read99977	PKD1	PKD1
Read17900	PKD1	PKD1
Read3684	PKD1P6	PKD1P6
Read19747	PKD1P6	PKD1P6
Read60120	PKD1	PKD1
Read64276	PKD1P6	PKD1P6
Read70566	PKD1P6	PKD1P3
Read34428	PKD1	PKD1
Read6426	PKD1P2	PKD1P2
Read24595	PKD1P6	PKD1P6
Read32204	PKD1P2	PKD1P4
Read51642	PKD1P3	PKD1P3
Read64360	PKD1P1	PKD1P5
Read43304	PKD1P3	PKD1P3
Read45866	PKD1P3	PKD1P3
Read65050	PKD1P2	PKD1P2
Read97468	PKD1P3	PKD1P1
Read99498	PKD1P2	PKD1P3
Read45643	PKD1P6	PKD1P6
Read19404	PKD1P2	PKD1P2
Read17840	PKD1P3	PKD1P2
Read6750	PKD1P1	PKD1P4
Read13279	PKD1	PKD1
Read39833	PKD1P6	PKD1P6
Read65997	PKD1P4	PKD1P4
Read52570	PKD1P6	PKD1P6
Read57480	PKD1P3	PKD1P3
Read2193	PKD1P2	PKD1P2
Read14947	PKD1	PKD1
Read6500	PKD1P1	PKD1P3
Read57574	PKD1P5	PKD1P5
Read50863	PKD1P3	PKD1P3
Read68418	PKD1P3	PKD1P3
Read79406	PKD1	PKD1
Read30445	PKD1P1	PKD1P1
Read75866	PKD1P2	PKD1P2
Read78603	PKD1P2	PKD1P2
Read5632	PKD1P5	PKD1P5
Read17926	PKD1P4	PKD1P2
Read28027	PKD1	PKD1
Read37795	PKD1P3	PKD1P6
Read44988	PKD1P1	PKD1P4
Read72743	PKD1P1	PKD1P1
Read90935	PKD1P4	PKD1P4
Read22347	PKD1	PKD1
Read83873	PKD1P3	PKD1P3
Read99467	PKD1P3	PKD1
Read68931	PKD1P2	PKD1P2
Read26222	PKD1P2	PKD1P2
Read86564	PKD1P2	PKD1P5
Read28169	PKD1P4	PKD1P6
Read91201	PKD1P4	PKD1P4
Read53258	PKD1P6	PKD1P6
Read18289	PKD1P4	PKD1P3
Read62050	PKD1P4	PKD1P1
Read50371	PKD1P3	PKD1P5
Read26502	PKD1P3	PKD1P3
Read24894	PKD1P1	PKD1P5
Read60259	PKD1P3	PKD1P6
Read75873	PKD1P5	PKD1P5
Read22845	PKD1P4	PKD1P2
Read60408	PKD1P3	PKD1P3
Read41079	PKD1P5	PKD1P6
Read58908	PKD1P4	PKD1P4
Read29824	PKD1P5	PKD1P5
Read66486	PKD1P4	PKD1P4
Read97052	PKD1P4	PKD1P4
Read16083	PKD1P5	PKD1P3
Read89300	PKD1P1	PKD1P1
Read65344	PKD1P1	PKD1P1
Read62795	PKD1P5	PKD1P5
Read84960	PKD1P4	PKD1P4
Read91447	PKD1P6	PKD1P6
Read63387	PKD1P4	PKD1P4
Read9045	PKD1P1	PKD1P1
Read42710	PKD1P3	PKD1P3
Read12711	PKD1P1	PKD1P1
Read9539	PKD1P1	PKD1P1
Read63321	PKD1	PKD1
Read49408	PKD1P3	PKD1P3
Read39701	PKD1P2	PKD1P2
Read83650	PKD1P1	PKD1P5
Read54737	PKD1P2	PKD1P2
Read27943	PKD1P3	PKD1P5
Read21876	PKD1P1	PKD1P3
Read76880	PKD1P4	PKD1P1
Read92111	PKD1	PKD1
Read49041	PKD1P6	PKD1P3
Read90948	PKD1P2	PKD1P2
Read31618	PKD1P6	PKD1P3
Read74849	PKD1P4	PKD1P1
Read52002	PKD1P3	PKD1P3
Read56343	PKD1P1	PKD1P5
Read79127	PKD1	PKD1
Read91220	PKD1	PKD1
Read12280	PKD1P1	PKD1P5
Read312	PKD1P3	PKD1P3
Read22738	PKD1P4	PKD1P4
Read29194	PKD1P5	PKD1P5
Read65933	PKD1P4	PKD1P2
Read54958	PKD1P5	PKD1P5
Read72988	PKD1P2	PKD1P2
Read18383	PKD1P2	PKD1P2
Read52933	PKD1	PKD1
Read50417	PKD1P5	PKD1P5
Read90662	PKD1	PKD1
Read79426	PKD1P3	PKD1P3
Read50512	PKD1P5	PKD1P1
Read95602	PKD1P1	PKD1P1
Read67254	PKD1P3	PKD1P3
Read95752	PKD1P1	PKD1P1
Read30351	PKD1P2	PKD1P1
Read28930	PKD1P4	PKD1P1
Read60106	PKD1P6	PKD1P6
Read29366	PKD1P1	PKD1P1
Read40426	PKD1P5	PKD1P3
Read70837	PKD1	PKD1
Read9504	PKD1P5	PKD1P3
Read14418	PKD1P1	PKD1P1
Read54303	PKD1P5	PKD1P3
Read34277	PKD1P5	PKD1P1
Read82252	PKD1P2	PKD1P4
Read83172	PKD1P1	PKD1P1
Read93166	PKD1	PKD1
Read35495	PKD1P6	PKD1P6
Read33791	PKD1P6	PKD1P6
Read6225	PKD1P1	PKD1P1
Read83542	PKD1	PKD1
Read94344	PKD1P5	PKD1P5
Read26771	PKD1P1	PKD1P1
Read56521	PKD1P1	PKD1P5
Read65404	PKD1P2	PKD1
Read19102	PKD1P3	PKD1P3
Read68547	PKD1	PKD1P6
Read73074	PKD1P3	PKD1P4
Read78777	PKD1P2	PKD1P2
Read34042	PKD1P3	PKD1P5
Read8074	PKD1P5	PKD1P5
Read77059	PKD1P6	PKD1P6
Read45949	PKD1P1	PKD1P3
Read20800	PKD1P4	PKD1P2
Read2451	PKD1P2	PKD1P4
Read47415	PKD1	PKD1
Read80666	PKD1	PKD1
Read99539	PKD1P6	PKD1P6
Read77151	PKD1P1	PKD1P3
Read27804	PKD1	PKD1
Read41350	PKD1P5	PKD1P1
Read84825	PKD1P1	PKD1P4
Read10626	PKD1P6	PKD1P2
Read32278	PKD1P5	PKD1P5
Read12134	PKD1P6	PKD1P6
Read89184	PKD1P4	PKD1P4
Read49157	PKD1P5	PKD1P1
Read4370	PKD1P3	PKD1P3
Read8153	PKD1P2	PKD1P2
Read24545	PKD1P3	PKD1P2
Read59071	PKD1P2	PKD1P4
Read25270	PKD1P2	PKD1P4
Read68832	PKD1	PKD1
Read43772	PKD1	PKD1
Read65506	PKD1P6	PKD1P6
Read86633	PKD1P6	PKD1P6
Read68538	PKD1P3	PKD1P3
Read72787	PKD1P5	PKD1P1
Read13156	PKD1P4	PKD1P4
Read42306	PKD1P3	PKD1P3
Read60271	PKD1P6	PKD1P6
Read7161	PKD1P3	PKD1P3
Read1188	PKD1P3	PKD1P3
Read6707	PKD1P2	PKD1P4
Read27091	PKD1P2	PKD1P4
Read4262	PKD1P2	PKD1P6
Read33543	PKD1	PKD1
Read14716	PKD1P3	PKD1P3
Read77965	PKD1P6	PKD1P6
Read83595	PKD1	PKD1
Read69606	PKD1P5	PKD1P5
Read91876	PKD1P3	PKD1P3
Read14268	PKD1P3	PKD1P3
Read2583	PKD1P1	PKD1P3
Read54096	PKD1P6	PKD1P6
Read49425	PKD1P6	PKD1P6
Read44665	PKD1P3	PKD1P1
Read32798	PKD1P1	PKD1P4
Read29413	PKD1P2	PKD1P2
Read55274	PKD1P3	PKD1P3
Read43193	PKD1P6	PKD1P6
Read58981	PKD1P4	PKD1P4
Read59350	PKD1P3	PKD1P3
Read75791	PKD1P6	PKD1P6
Read81780	PKD1P4	PKD1P4
Read27000	PKD1P6	PKD1P6
Read60285	PKD1P5	PKD1P5
Read35764	PKD1P6	PKD1P6
Read55385	PKD1P3	PKD1P1
Read96843	PKD1P5	PKD1P5
Read14477	PKD1	PKD1
Read15863	PKD1P6	PKD1P6
Read27983	PKD1P4	PKD1P2
Read8849	PKD1P5	PKD1P1
Read72934	PKD1P4	PKD1P2
Read34011	PKD1P6	PKD1P3
Read73201	PKD1P6	PKD1P6
Read39273	PKD1P1	PKD1P4
Read27222	PKD1P6	PKD1P6
Read98670	PKD1P5	PKD1P5
Read22385	PKD1P2	PKD1P2
Read30273	PKD1	PKD1
Read74608	PKD1P6	PKD1P6
Read12852	PKD1P5	PKD1P2
Read73678	PKD1P3	PKD1P1
Read10644	PKD1P4	PKD1P4
Read74353	PKD1P3	PKD1P3
Read91149	PKD1P2	PKD1P2
Read94048	PKD1P5	PKD1P6
Read56390	PKD1P5	PKD1P1
Read57007	PKD1	PKD1
Read81112	PKD1P2	PKD1P5
Read13619	PKD1P2	PKD1P2
Read89982	PKD1P1	PKD1P3
Read77600	PKD1P1	PKD1P5
Read4683	PKD1	PKD1
Read92163	PKD1P5	PKD1P1
Read47365	PKD1P6	PKD1P6
Read92763	PKD1P5	PKD1P3
Read6334	PKD1P4	PKD1P4
Read25998	PKD1P4	PKD1P4
Read99047	PKD1	PKD1
Read75547	PKD1P3	PKD1P3
Read98701	PKD1P3	PKD1P4
Read26297	PKD1P2	PKD1P2
Read37533	PKD1P6	PKD1P6
Read93703	PKD1P3	PKD1P1
Read96707	PKD1	PKD1
Read66617	PKD1	PKD1
Read30770	PKD1P3	PKD1P3
Read74738	PKD1P3	PKD1P1
Read85826	PKD1P1	PKD1P1
Read87961	PKD1P1	PKD1P1
Read91923	PKD1	PKD1
Read89038	PKD1P5	PKD1P2
Read4269	PKD1P4	PKD1P2
Read82799	PKD1P6	PKD1P6
Read85933	PKD1P3	PKD1P1
Read24599	PKD1P2	PKD1P2
Read53384	PKD1P6	PKD1P6
Read80070	PKD1P6	PKD1P6
Read12124	PKD1P1	PKD1P1
Read93014	PKD1P3	PKD1P3
Read30049	PKD1P6	PKD1P6
Read72200	PKD1P2	PKD1P2
Read47320	PKD1P4	PKD1P4
Read7569	PKD1	PKD1P3
Read23657	PKD1P6	PKD1P3
