Read_Name	Origin_Gene	Mapped_Gene
Read8113	PKD1P2	PKD1P2
Read73926	PKD1	PKD1
Read12806	PKD1	PKD1
Read96910	PKD1P3	PKD1P3
Read41384	PKD1P6	PKD1P1
Read9999	PKD1P6	PKD1
Read22256	PKD1P6	PKD1P6
Read93429	PKD1P5	PKD1P5
Read75234	PKD1P6	PKD1P6
Read94301	PKD1P6	PKD1P6
Read55374	PKD1P4	PKD1P4
Read83197	PKD1P3	PKD1P3
Read48193	PKD1P4	PKD1P4
Read25506	PKD1P6	PKD1P6
Read44163	PKD1	PKD1
Read32264	PKD1P4	PKD1P4
Read38317	PKD1P6	PKD1P6
Read55201	PKD1P1	PKD1P1
Read46836	PKD1P6	PKD1P6
Read13009	PKD1P6	PKD1P6
Read28284	PKD1P6	PKD1P6
Read69699	PKD1	PKD1
Read10226	PKD1P2	PKD1P2
Read26709	PKD1	PKD1
Read73639	PKD1	PKD1
Read95367	PKD1P2	PKD1P2
Read19139	PKD1	PKD1
Read4542	PKD1P3	PKD1P4
Read71617	PKD1P4	PKD1P4
Read54945	PKD1P6	PKD1P6
Read86617	PKD1P6	PKD1P6
Read67466	PKD1	PKD1
Read51493	PKD1P3	PKD1P3
Read46268	PKD1P1	PKD1P1
Read46926	PKD1	PKD1
Read11938	PKD1P5	PKD1P5
Read55361	PKD1	PKD1
Read70669	PKD1	PKD1
Read68721	PKD1	PKD1
Read21916	PKD1	PKD1
Read79541	PKD1P6	PKD1P6
Read72038	PKD1	PKD1
Read55126	PKD1	PKD1
Read80522	PKD1P3	PKD1P4
Read56404	PKD1	PKD1
Read72515	PKD1	PKD1
Read18942	PKD1P6	PKD1P6
Read31541	PKD1P6	PKD1P6
Read80808	PKD1P6	PKD1P6
Read21450	PKD1P6	PKD1P6
Read28984	PKD1P5	PKD1P5
Read94388	PKD1	PKD1
Read80909	PKD1P6	PKD1P6
Read92809	PKD1P6	PKD1P6
Read83308	PKD1P6	PKD1P6
Read69899	PKD1P3	PKD1P3
Read90613	PKD1P2	PKD1P2
Read78788	PKD1P6	PKD1P6
Read12950	PKD1	PKD1
Read31173	PKD1P3	PKD1P3
Read21647	PKD1P6	PKD1P6
Read40174	PKD1P3	PKD1P3
Read83478	PKD1	PKD1
Read2794	PKD1	PKD1
Read19449	PKD1	PKD1
Read62023	PKD1P3	PKD1P3
Read69901	PKD1	PKD1
Read94843	PKD1P4	PKD1
Read57793	PKD1P6	PKD1P6
Read24579	PKD1P6	PKD1P6
Read3141	PKD1P2	PKD1P2
Read56053	PKD1	PKD1
Read78179	PKD1P3	PKD1P3
Read88103	PKD1P4	PKD1P1
Read64788	PKD1	PKD1
Read13021	PKD1P4	PKD1P4
Read37143	PKD1P2	PKD1P2
Read58174	PKD1P6	PKD1P3
Read41779	PKD1	PKD1
Read99523	PKD1P6	PKD1P6
Read93532	PKD1P6	PKD1P6
Read18226	PKD1P3	PKD1P5
Read87969	PKD1P6	PKD1P3
Read51337	PKD1	PKD1
Read85261	PKD1	PKD1
Read87279	PKD1	PKD1
Read5436	PKD1	PKD1
Read9493	PKD1P1	PKD1P1
Read74714	PKD1P3	PKD1P3
Read38759	PKD1P2	PKD1P2
Read64201	PKD1	PKD1
Read7779	PKD1	PKD1
Read78742	PKD1P6	PKD1P6
Read8758	PKD1P5	PKD1P5
Read84941	PKD1P6	PKD1P6
Read87687	PKD1P6	PKD1P6
Read49421	PKD1P3	PKD1P3
Read2676	PKD1P3	PKD1P3
Read51200	PKD1P6	PKD1P6
Read93170	PKD1	PKD1
Read23328	PKD1P6	PKD1P6
Read80360	PKD1P6	PKD1P6
Read51512	PKD1P6	PKD1P6
Read50592	PKD1P2	PKD1P2
Read27104	PKD1	PKD1
Read51983	PKD1P6	PKD1P6
Read65411	PKD1	PKD1
Read68243	PKD1P3	PKD1P3
Read24227	PKD1	PKD1
Read27560	PKD1P6	PKD1P6
Read52648	PKD1P2	PKD1P2
Read34960	PKD1P6	PKD1P6
Read91581	PKD1	PKD1
Read13838	PKD1P3	PKD1P4
Read72344	PKD1	PKD1
Read48340	PKD1P6	PKD1P6
Read81043	PKD1P2	PKD1P2
Read26407	PKD1	PKD1
Read32898	PKD1	PKD1
Read20058	PKD1P2	PKD1P2
Read10239	PKD1P6	PKD1P6
Read99086	PKD1	PKD1
Read31412	PKD1	PKD1
Read36988	PKD1P6	PKD1P6
Read76832	PKD1P3	PKD1P3
Read42355	PKD1P1	PKD1P1
Read37714	PKD1	PKD1
Read90930	PKD1	PKD1
Read97049	PKD1P5	PKD1P5
Read1212	PKD1	PKD1
Read851	PKD1P6	PKD1P6
Read26877	PKD1	PKD1
Read15428	PKD1	PKD1
Read33697	PKD1P3	PKD1P3
Read4642	PKD1	PKD1
Read85961	PKD1P5	PKD1P5
Read45876	PKD1	PKD1
Read94339	PKD1P2	PKD1P4
Read98973	PKD1P4	PKD1P4
Read20520	PKD1P6	PKD1P6
Read78984	PKD1P2	PKD1P2
Read63072	PKD1P5	PKD1P5
Read6238	PKD1P6	PKD1P6
Read56864	PKD1P3	PKD1P3
Read79079	PKD1	PKD1
Read88709	PKD1	PKD1
Read36386	PKD1P6	PKD1P6
Read26840	PKD1	PKD1
Read25879	PKD1P3	PKD1P3
Read60506	PKD1P4	PKD1P4
Read75600	PKD1	PKD1
Read82343	PKD1P3	PKD1P3
Read5080	PKD1	PKD1
Read53599	PKD1	PKD1
Read95193	PKD1P6	PKD1P6
Read72168	PKD1P5	PKD1P5
Read89323	PKD1	PKD1
Read16201	PKD1P5	PKD1P5
Read30540	PKD1	PKD1
Read36704	PKD1P4	PKD1P4
Read47590	PKD1P6	PKD1P6
Read10692	PKD1P6	PKD1P6
Read57072	PKD1P3	PKD1P3
Read86392	PKD1	PKD1
Read61557	PKD1P4	PKD1P4
Read53762	PKD1P2	PKD1P2
Read3089	PKD1P3	PKD1P3
Read72244	PKD1P5	PKD1P5
Read85865	PKD1	PKD1
Read58932	PKD1P1	PKD1P1
Read7264	PKD1	PKD1
Read67203	PKD1P6	PKD1P6
Read16827	PKD1P2	PKD1P2
Read60138	PKD1	PKD1
Read141	PKD1P6	PKD1P6
Read502	PKD1P3	PKD1P3
Read26232	PKD1P6	PKD1P6
Read74472	PKD1	PKD1
Read14899	PKD1P3	PKD1P3
Read21478	PKD1	PKD1
Read30081	PKD1P6	PKD1P6
Read43175	PKD1P3	PKD1P3
Read82688	PKD1P6	PKD1P6
Read83986	PKD1P3	PKD1P3
Read49147	PKD1P2	PKD1P2
Read57242	PKD1P2	PKD1P2
Read52403	PKD1P5	PKD1P5
Read72458	PKD1P3	PKD1P3
Read23417	PKD1P4	PKD1P4
Read54527	PKD1P5	PKD1P5
Read45037	PKD1P3	PKD1P3
Read73604	PKD1	PKD1
Read69549	PKD1	PKD1
Read49217	PKD1P6	PKD1P6
Read82969	PKD1P6	PKD1
Read1139	PKD1	PKD1
Read7496	PKD1P5	PKD1P5
Read49182	PKD1P5	PKD1P5
Read74843	PKD1P5	PKD1P5
Read91025	PKD1P3	PKD1P1
Read27799	PKD1	PKD1
Read71345	PKD1P1	PKD1P1
Read72852	PKD1P6	PKD1P6
Read77304	PKD1P4	PKD1P4
Read62482	PKD1P2	PKD1P2
Read89159	PKD1	PKD1
Read77841	PKD1P5	PKD1P5
Read53658	PKD1P5	PKD1P5
Read30238	PKD1P5	PKD1P5
Read71979	PKD1	PKD1
Read79187	PKD1P5	PKD1P5
Read50755	PKD1P6	PKD1P6
Read64809	PKD1P4	PKD1P4
Read52906	PKD1	PKD1
Read25179	PKD1	PKD1
Read36485	PKD1P3	PKD1P3
Read1218	PKD1	PKD1
Read38025	PKD1P6	PKD1P6
Read32291	PKD1P6	PKD1P6
Read38748	PKD1P1	PKD1P1
Read51974	PKD1	PKD1
Read32237	PKD1P2	PKD1P2
Read5039	PKD1P6	PKD1P6
Read7913	PKD1	PKD1
Read45911	PKD1P3	PKD1P3
Read403	PKD1P6	PKD1P6
Read95189	PKD1P6	PKD1P6
Read58988	PKD1	PKD1
Read78712	PKD1P6	PKD1P6
Read53597	PKD1	PKD1
Read36061	PKD1P6	PKD1P6
Read9815	PKD1P6	PKD1P6
Read60504	PKD1P1	PKD1P1
Read59048	PKD1P3	PKD1P3
Read4303	PKD1	PKD1
Read90076	PKD1P3	PKD1P3
Read42928	PKD1P6	PKD1P6
Read34497	PKD1P3	PKD1P3
Read99858	PKD1P6	PKD1P6
Read34934	PKD1	PKD1
Read33108	PKD1P6	PKD1P6
Read58419	PKD1P2	PKD1P2
Read66025	PKD1P6	PKD1P6
Read99560	PKD1P6	PKD1P6
Read28722	PKD1P6	PKD1P6
Read9074	PKD1	PKD1
Read26	PKD1	PKD1
Read74081	PKD1P5	PKD1P5
Read45010	PKD1	PKD1
Read58346	PKD1	PKD1
Read16033	PKD1	PKD1
Read2594	PKD1	PKD1
Read85823	PKD1	PKD1
Read44758	PKD1P6	PKD1P6
Read56245	PKD1P1	PKD1P4
Read59302	PKD1	PKD1
Read99778	PKD1	PKD1
Read7532	PKD1P5	PKD1P5
Read63170	PKD1P1	PKD1P1
Read57474	PKD1P2	PKD1P2
Read81879	PKD1P6	PKD1P6
Read75245	PKD1P4	PKD1P4
Read46811	PKD1P4	PKD1P4
Read9348	PKD1P2	PKD1P2
Read41666	PKD1P2	PKD1P2
Read20901	PKD1P6	PKD1P6
Read24933	PKD1P6	PKD1P6
Read72073	PKD1P6	PKD1P6
Read98582	PKD1P1	PKD1P1
Read52430	PKD1P6	PKD1P6
Read85182	PKD1	PKD1
Read63295	PKD1	PKD1
Read18032	PKD1P2	PKD1P2
Read19653	PKD1P6	PKD1P6
Read68226	PKD1P4	PKD1P4
Read14347	PKD1P5	PKD1P5
Read70077	PKD1P3	PKD1P4
Read2336	PKD1P3	PKD1P1
Read19639	PKD1P3	PKD1P3
Read81359	PKD1	PKD1
Read6615	PKD1P2	PKD1P5
Read52311	PKD1	PKD1
Read15629	PKD1	PKD1
Read38891	PKD1	PKD1
Read93002	PKD1P3	PKD1P3
Read77303	PKD1P6	PKD1P6
Read50411	PKD1P6	PKD1P6
Read24447	PKD1P5	PKD1P5
Read61678	PKD1	PKD1
Read44109	PKD1P1	PKD1P3
Read50090	PKD1P2	PKD1P2
Read56006	PKD1P4	PKD1P4
Read70056	PKD1P5	PKD1P5
Read16441	PKD1P2	PKD1P2
Read62473	PKD1P6	PKD1P6
Read21026	PKD1P4	PKD1P4
Read79850	PKD1P2	PKD1P2
Read84101	PKD1P6	PKD1P6
Read15947	PKD1P4	PKD1P4
Read16466	PKD1P3	PKD1P3
Read75239	PKD1	PKD1
Read61203	PKD1P5	PKD1P5
Read83916	PKD1P4	PKD1P4
Read58335	PKD1P6	PKD1P6
Read17988	PKD1	PKD1
Read57740	PKD1	PKD1
Read27074	PKD1P4	PKD1P4
Read30565	PKD1P5	PKD1P5
Read92120	PKD1P5	PKD1P5
Read94354	PKD1	PKD1
Read52928	PKD1P2	PKD1P2
Read18995	PKD1P4	PKD1P4
Read12337	PKD1P3	PKD1P3
Read25057	PKD1P6	PKD1P6
Read50574	PKD1	PKD1
Read53910	PKD1P3	PKD1P3
Read37559	PKD1	PKD1
Read28172	PKD1P6	PKD1P6
Read82344	PKD1	PKD1
Read96908	PKD1	PKD1
Read16475	PKD1	PKD1
Read41038	PKD1P6	PKD1P6
Read96556	PKD1P4	PKD1P4
Read26904	PKD1P6	PKD1P6
Read58950	PKD1	PKD1
Read95395	PKD1	PKD1
Read64432	PKD1	PKD1P6
Read91293	PKD1P6	PKD1P6
Read9141	PKD1P2	PKD1P2
Read73258	PKD1P2	PKD1P2
Read58645	PKD1	PKD1
Read94190	PKD1P6	PKD1P6
Read48282	PKD1	PKD1
Read31118	PKD1P6	PKD1P6
Read42076	PKD1	PKD1
Read61085	PKD1	PKD1
Read95949	PKD1P2	PKD1P2
Read32572	PKD1	PKD1
Read59825	PKD1	PKD1
Read61004	PKD1P6	PKD1P6
Read69492	PKD1P3	PKD1P3
Read7997	PKD1P3	PKD1P3
Read58219	PKD1	PKD1
Read19921	PKD1P5	PKD1P5
Read32350	PKD1P5	PKD1P5
Read81421	PKD1	PKD1
Read23567	PKD1P3	PKD1P3
Read79563	PKD1P6	PKD1P6
Read78168	PKD1	PKD1
Read91775	PKD1P4	PKD1P4
Read31968	PKD1	PKD1
Read19297	PKD1P6	PKD1P6
Read61126	PKD1P6	PKD1P6
Read69193	PKD1P6	PKD1P6
Read86014	PKD1P6	PKD1P6
Read55936	PKD1P6	PKD1P6
Read10950	PKD1P5	PKD1P5
Read81814	PKD1P4	PKD1P4
Read2571	PKD1P6	PKD1P6
Read93640	PKD1P2	PKD1P2
Read85228	PKD1P2	PKD1P2
Read9271	PKD1P6	PKD1P6
Read86206	PKD1	PKD1
Read48221	PKD1	PKD1
Read21666	PKD1	PKD1
Read33704	PKD1P6	PKD1P6
Read97383	PKD1P6	PKD1P6
Read5349	PKD1P6	PKD1P6
Read34648	PKD1P1	PKD1P4
Read57687	PKD1P2	PKD1P2
Read7996	PKD1	PKD1
Read26332	PKD1	PKD1
Read4235	PKD1	PKD1
Read38213	PKD1	PKD1
Read80251	PKD1P6	PKD1P6
Read80890	PKD1P5	PKD1P5
Read59118	PKD1P4	PKD1P4
Read83187	PKD1	PKD1
Read43196	PKD1P3	PKD1P3
Read82433	PKD1P3	PKD1P3
Read97013	PKD1	PKD1
Read1531	PKD1P6	PKD1P6
Read61741	PKD1	PKD1
Read25048	PKD1	PKD1
Read78760	PKD1P6	PKD1P6
Read24632	PKD1	PKD1
Read65496	PKD1P1	PKD1P1
Read98567	PKD1P6	PKD1P6
Read83051	PKD1P6	PKD1P6
Read84933	PKD1	PKD1
Read8644	PKD1P6	PKD1P6
Read44946	PKD1	PKD1
Read38087	PKD1P6	PKD1P6
Read63228	PKD1P5	PKD1P5
Read78108	PKD1	PKD1
Read88282	PKD1	PKD1
Read38900	PKD1P6	PKD1P6
Read17772	PKD1	PKD1
Read4402	PKD1	PKD1
Read86682	PKD1P6	PKD1P6
Read8563	PKD1P4	PKD1P4
Read2438	PKD1P5	PKD1P5
Read54749	PKD1P6	PKD1P6
Read69528	PKD1P6	PKD1P6
Read11297	PKD1P6	PKD1P6
Read6440	PKD1	PKD1
Read52174	PKD1P1	PKD1P1
Read23193	PKD1P6	PKD1P6
Read22778	PKD1P1	PKD1P1
Read38031	PKD1	PKD1
Read5539	PKD1P3	PKD1P3
Read1586	PKD1P6	PKD1P6
Read27393	PKD1	PKD1
Read54443	PKD1P6	PKD1P6
Read44410	PKD1P1	PKD1P1
Read56929	PKD1P5	PKD1P5
Read87024	PKD1P3	PKD1P3
Read33326	PKD1P4	PKD1P4
Read51857	PKD1P6	PKD1P6
Read96220	PKD1	PKD1
Read69795	PKD1	PKD1
Read33408	PKD1P6	PKD1P6
Read20453	PKD1P4	PKD1P4
Read62234	PKD1P6	PKD1P6
Read13850	PKD1	PKD1
Read16271	PKD1	PKD1
Read96212	PKD1	PKD1
Read65161	PKD1	PKD1
Read30312	PKD1P2	PKD1P2
Read80870	PKD1P6	PKD1P6
Read88268	PKD1	PKD1
Read36301	PKD1	PKD1
Read42301	PKD1	PKD1
Read52377	PKD1P3	PKD1P3
Read40671	PKD1	PKD1
Read76499	PKD1P4	PKD1P4
Read76778	PKD1P5	PKD1P5
Read54078	PKD1P4	PKD1P4
Read99546	PKD1P3	PKD1P3
Read7879	PKD1P5	PKD1P5
Read1557	PKD1P6	PKD1P6
Read67957	PKD1P6	PKD1P6
Read48814	PKD1	PKD1
Read2546	PKD1	PKD1
Read58157	PKD1	PKD1
Read88820	PKD1P5	PKD1P5
Read93221	PKD1P6	PKD1P6
Read76771	PKD1P3	PKD1P3
Read67262	PKD1P6	PKD1P6
Read78123	PKD1P6	PKD1P6
Read13584	PKD1	PKD1
Read75229	PKD1P6	PKD1P6
Read74487	PKD1	PKD1
Read30224	PKD1P3	PKD1P3
Read14758	PKD1P6	PKD1P6
Read14589	PKD1	PKD1
Read36369	PKD1P6	PKD1P6
Read36157	PKD1P3	PKD1P3
Read78873	PKD1P2	PKD1P2
Read4510	PKD1P3	PKD1P3
Read13342	PKD1P6	PKD1P6
Read32597	PKD1P4	PKD1P4
Read38059	PKD1P1	PKD1P1
Read42568	PKD1P3	PKD1P3
Read69994	PKD1P6	PKD1P6
Read49940	PKD1P3	PKD1P3
Read70763	PKD1P3	PKD1P3
Read84326	PKD1P1	PKD1P1
Read8479	PKD1P6	PKD1P6
Read22078	PKD1P5	PKD1P5
Read67814	PKD1P3	PKD1P3
Read44590	PKD1P6	PKD1P6
Read51487	PKD1	PKD1
Read4724	PKD1	PKD1
Read94236	PKD1	PKD1
Read32033	PKD1	PKD1
Read87349	PKD1P6	PKD1P6
Read6153	PKD1	PKD1
Read61363	PKD1P6	PKD1P6
Read54767	PKD1P2	PKD1P2
Read56830	PKD1P3	PKD1P3
Read95319	PKD1	PKD1P6
Read48073	PKD1P6	PKD1P6
Read60611	PKD1P3	PKD1P3
Read41411	PKD1P6	PKD1P6
Read31289	PKD1P2	PKD1P2
Read68625	PKD1	PKD1
Read2600	PKD1	PKD1
Read32235	PKD1P3	PKD1P3
Read5958	PKD1P6	PKD1P6
Read56602	PKD1P3	PKD1P3
Read89368	PKD1	PKD1
Read60820	PKD1P6	PKD1P6
Read19937	PKD1	PKD1
Read10051	PKD1	PKD1
Read80714	PKD1P6	PKD1P6
Read49843	PKD1P6	PKD1P6
Read42639	PKD1	PKD1
Read85969	PKD1P2	PKD1P2
Read17318	PKD1P6	PKD1P6
Read76437	PKD1	PKD1
Read74297	PKD1	PKD1
Read96782	PKD1	PKD1
Read7656	PKD1	PKD1
Read22319	PKD1	PKD1
Read40847	PKD1P5	PKD1P1
Read56888	PKD1P6	PKD1P6
Read39795	PKD1P1	PKD1P1
Read79461	PKD1P4	PKD1P4
Read87512	PKD1	PKD1
Read38949	PKD1P3	PKD1P3
Read18844	PKD1P6	PKD1P6
Read27821	PKD1P6	PKD1P6
Read27561	PKD1	PKD1
Read31717	PKD1	PKD1
Read30537	PKD1P6	PKD1P6
Read38852	PKD1P4	PKD1P4
Read28460	PKD1	PKD1
Read23618	PKD1P6	PKD1P2
Read61239	PKD1P6	PKD1P6
Read22094	PKD1P6	PKD1P6
Read13468	PKD1P5	PKD1P5
Read94728	PKD1P5	PKD1P5
Read77585	PKD1P6	PKD1P6
Read7586	PKD1	PKD1
Read66697	PKD1P6	PKD1P6
Read95350	PKD1P6	PKD1P6
Read22645	PKD1P2	PKD1P2
Read15608	PKD1P4	PKD1P4
Read46512	PKD1	PKD1
Read85185	PKD1P2	PKD1P2
Read88937	PKD1	PKD1
Read40045	PKD1P6	PKD1P6
Read98423	PKD1P6	PKD1P6
Read86963	PKD1	PKD1
Read79748	PKD1	PKD1
Read7457	PKD1	PKD1
Read18507	PKD1	PKD1
Read20715	PKD1P4	PKD1P4
Read69835	PKD1	PKD1
Read79669	PKD1P6	PKD1P6
Read86405	PKD1P4	PKD1P4
Read36793	PKD1P6	PKD1P6
Read54974	PKD1	PKD1
Read17414	PKD1	PKD1
Read21913	PKD1P1	PKD1P1
Read24409	PKD1	PKD1
Read73396	PKD1P4	PKD1P4
Read97054	PKD1	PKD1
Read94381	PKD1P6	PKD1P6
Read40140	PKD1P6	PKD1P6
Read24496	PKD1	PKD1
Read90053	PKD1P6	PKD1P6
Read77030	PKD1	PKD1
Read87668	PKD1P2	PKD1P2
Read48564	PKD1	PKD1
Read65237	PKD1P3	PKD1P3
Read63245	PKD1P6	PKD1P6
Read84868	PKD1P3	PKD1P3
Read82829	PKD1P6	PKD1P6
Read75398	PKD1P6	PKD1P6
Read4331	PKD1P6	PKD1P6
Read85876	PKD1P5	PKD1P5
Read18735	PKD1	PKD1
Read75656	PKD1	PKD1
Read81213	PKD1	PKD1
Read68839	PKD1	PKD1
Read28612	PKD1P6	PKD1P6
Read37864	PKD1	PKD1
Read22000	PKD1P4	PKD1P4
Read94117	PKD1P6	PKD1P6
Read22813	PKD1P3	PKD1P3
Read50114	PKD1P3	PKD1P3
Read65719	PKD1	PKD1
Read1278	PKD1	PKD1
Read10012	PKD1P6	PKD1P6
Read87739	PKD1P6	PKD1P6
Read71776	PKD1	PKD1
Read40850	PKD1P6	PKD1P6
Read72963	PKD1P6	PKD1P6
Read56489	PKD1	PKD1
Read62675	PKD1P5	PKD1P5
Read60849	PKD1P2	PKD1P2
Read4755	PKD1	PKD1
Read14270	PKD1P6	PKD1P6
Read94321	PKD1P6	PKD1P6
Read92905	PKD1P5	PKD1P5
Read20697	PKD1	PKD1
Read297	PKD1P6	PKD1P6
Read75372	PKD1P2	PKD1P1
Read94670	PKD1	PKD1
Read46702	PKD1P6	PKD1P6
Read6354	PKD1P4	PKD1P4
Read21724	PKD1P3	PKD1P3
Read58150	PKD1P5	PKD1P5
Read64220	PKD1P2	PKD1P2
Read69726	PKD1P6	PKD1P6
Read25074	PKD1	PKD1
Read94676	PKD1	PKD1
Read22167	PKD1	PKD1
Read5345	PKD1P6	PKD1P6
Read48961	PKD1P6	PKD1P6
Read1263	PKD1P6	PKD1P6
Read52385	PKD1P4	PKD1P4
Read46016	PKD1	PKD1
Read28341	PKD1P6	PKD1P6
Read72129	PKD1	PKD1
Read41131	PKD1P4	PKD1P4
Read37881	PKD1P6	PKD1P6
Read24986	PKD1P6	PKD1P6
Read79118	PKD1P3	PKD1P3
Read61047	PKD1P6	PKD1P6
Read15778	PKD1	PKD1
Read32130	PKD1P6	PKD1P6
Read13792	PKD1P6	PKD1P6
Read75927	PKD1P3	PKD1P3
Read10104	PKD1	PKD1
Read92281	PKD1P5	PKD1P5
Read75545	PKD1P6	PKD1P6
Read35066	PKD1	PKD1
Read58696	PKD1P6	PKD1P6
Read47190	PKD1P6	PKD1P6
Read16471	PKD1P2	PKD1P2
Read98254	PKD1P3	PKD1P3
Read83650	PKD1	PKD1
Read40542	PKD1	PKD1
Read10273	PKD1P1	PKD1P1
Read49424	PKD1	PKD1
Read25614	PKD1	PKD1
Read57501	PKD1P4	PKD1P4
Read96150	PKD1P3	PKD1P3
Read76329	PKD1P6	PKD1P6
Read85423	PKD1P5	PKD1P5
Read85839	PKD1	PKD1
Read2632	PKD1P6	PKD1P6
Read4229	PKD1P6	PKD1P6
Read10158	PKD1P3	PKD1P3
Read85376	PKD1P6	PKD1P6
Read72813	PKD1P5	PKD1P5
Read94947	PKD1P6	PKD1P6
Read822	PKD1P2	PKD1P2
Read4019	PKD1P3	PKD1P3
Read12635	PKD1P6	PKD1P6
Read13705	PKD1	PKD1
Read94742	PKD1P4	PKD1P4
Read32604	PKD1	PKD1
Read62701	PKD1P1	PKD1P1
Read39520	PKD1	PKD1
Read28611	PKD1P6	PKD1P6
Read89396	PKD1	PKD1
Read3662	PKD1	PKD1
Read40812	PKD1P6	PKD1P6
Read68739	PKD1	PKD1
Read83960	PKD1P1	PKD1P1
Read78921	PKD1P6	PKD1P6
Read5112	PKD1P2	PKD1P2
Read33074	PKD1	PKD1
Read50146	PKD1	PKD1
Read95861	PKD1	PKD1
Read71766	PKD1P6	PKD1P6
Read88967	PKD1P6	PKD1P4
Read94028	PKD1P3	PKD1P3
Read1831	PKD1	PKD1
Read90516	PKD1P4	PKD1P4
Read53286	PKD1P6	PKD1P6
Read96068	PKD1	PKD1
Read49639	PKD1	PKD1
Read84936	PKD1	PKD1
Read4940	PKD1	PKD1
Read45196	PKD1P6	PKD1P6
Read8529	PKD1P1	PKD1P1
Read98027	PKD1	PKD1
Read14556	PKD1P5	PKD1P5
Read35558	PKD1P3	PKD1P3
Read70224	PKD1	PKD1
Read80088	PKD1P5	PKD1P5
Read68529	PKD1	PKD1
Read36959	PKD1	PKD1
Read70617	PKD1	PKD1
Read426	PKD1P5	PKD1P5
Read33205	PKD1P6	PKD1P6
Read85890	PKD1P5	PKD1P5
Read89424	PKD1P2	PKD1P2
Read22915	PKD1P6	PKD1P6
Read92144	PKD1	PKD1
Read37338	PKD1P6	PKD1P6
Read61625	PKD1P6	PKD1P6
Read35683	PKD1	PKD1
Read50996	PKD1P3	PKD1P3
Read48261	PKD1P6	PKD1P6
Read35746	PKD1	PKD1
Read40857	PKD1	PKD1
Read59865	PKD1P2	PKD1P2
Read17014	PKD1	PKD1
Read10750	PKD1P5	PKD1P5
Read42180	PKD1P5	PKD1P5
Read76015	PKD1P6	PKD1P6
Read1056	PKD1	PKD1
Read66768	PKD1P6	PKD1P6
Read83762	PKD1	PKD1
Read46908	PKD1	PKD1
Read68000	PKD1P5	PKD1P5
Read15825	PKD1P6	PKD1P6
Read86379	PKD1	PKD1
Read7341	PKD1	PKD1
Read38476	PKD1P1	PKD1P1
Read77890	PKD1	PKD1
Read99139	PKD1P3	PKD1P3
Read7138	PKD1P6	PKD1P6
Read74781	PKD1	PKD1
Read24459	PKD1	PKD1
Read87042	PKD1P2	PKD1P2
Read97147	PKD1P6	PKD1P6
Read9734	PKD1P6	PKD1P6
Read58647	PKD1	PKD1
Read36484	PKD1P6	PKD1P6
Read47484	PKD1	PKD1
Read80945	PKD1P6	PKD1P6
Read95345	PKD1P4	PKD1P4
Read30005	PKD1P4	PKD1P4
Read10688	PKD1	PKD1
Read73080	PKD1	PKD1
Read97270	PKD1	PKD1
Read23898	PKD1P3	PKD1P3
Read2722	PKD1P5	PKD1P5
Read28546	PKD1P6	PKD1P6
Read54347	PKD1P5	PKD1P5
Read32899	PKD1P3	PKD1P3
Read49457	PKD1P6	PKD1P6
Read45119	PKD1	PKD1
Read68856	PKD1P6	PKD1P6
Read21836	PKD1	PKD1
Read7645	PKD1P4	PKD1P4
Read16623	PKD1P6	PKD1P6
Read26593	PKD1P6	PKD1P6
Read55016	PKD1P2	PKD1P2
Read65651	PKD1P5	PKD1P5
Read10287	PKD1	PKD1
Read73984	PKD1	PKD1
Read96958	PKD1	PKD1
Read67437	PKD1P6	PKD1P6
Read40774	PKD1	PKD1
Read73618	PKD1	PKD1
Read58505	PKD1P4	PKD1P4
Read87031	PKD1	PKD1
Read32051	PKD1	PKD1
Read13680	PKD1P3	PKD1P3
Read26357	PKD1P6	PKD1P6
Read82382	PKD1	PKD1
Read57492	PKD1P6	PKD1P6
Read54008	PKD1P6	PKD1P6
Read88562	PKD1	PKD1
Read98824	PKD1P2	PKD1P2
Read21641	PKD1P6	PKD1P6
Read83907	PKD1	PKD1
Read66478	PKD1P6	PKD1P6
Read17226	PKD1P1	PKD1P1
Read17455	PKD1P5	PKD1P5
Read49386	PKD1P5	PKD1P5
Read55873	PKD1	PKD1
Read4997	PKD1P4	PKD1P4
Read43107	PKD1P5	PKD1P5
Read25300	PKD1P5	PKD1P5
Read88209	PKD1	PKD1
Read20747	PKD1P3	PKD1
Read73559	PKD1	PKD1
Read50589	PKD1	PKD1
Read16873	PKD1	PKD1
Read16862	PKD1	PKD1
Read86776	PKD1P6	PKD1P6
Read64172	PKD1	PKD1
Read86612	PKD1P5	PKD1P5
Read22052	PKD1	PKD1
Read64772	PKD1	PKD1
Read28281	PKD1	PKD1
Read8819	PKD1P2	PKD1P2
Read83652	PKD1P4	PKD1P4
Read74356	PKD1	PKD1
Read10190	PKD1P3	PKD1P3
Read42856	PKD1P6	PKD1P6
Read27886	PKD1P5	PKD1P5
Read10962	PKD1P5	PKD1P5
Read69917	PKD1P4	PKD1P4
Read48587	PKD1	PKD1
Read96005	PKD1P2	PKD1P2
Read72538	PKD1	PKD1
Read78888	PKD1P6	PKD1P6
Read34685	PKD1	PKD1
Read2537	PKD1	PKD1
Read22407	PKD1	PKD1
Read40054	PKD1P5	PKD1P5
Read87720	PKD1P6	PKD1P6
Read78973	PKD1P6	PKD1P6
Read97744	PKD1P6	PKD1P6
Read33480	PKD1	PKD1
